#Virtual Template Bank
#Produced in January 2023 by Florian Aubin, using the Hybrid Code and the L1 expected O4 PSD
#Sorted by HF, and then LF, durations and formatted by Florian Aubin
#BNS (Mtot < 4) minimal match: 0.98, BBH seed (Q < 3) minimal match: 0.98, Full bank minimal match: 0.965
#Here are all the VTs that must be run on 1 band. The selection criteria are: peak frequency of the VT OR the RT LF < 80 Hz, OR RT HF duration < 20 ms. It is advised to run these VTs with a larger autochi2 window (~300 ms)
!id m1 m2 spin1z spin2z duration fpeak fRD
5219 39.594015 2.69138 -0.932515 -0.932515 6.40696055093 176.396215981 243.163787762
5220 40.798934 2.596709 -0.923006 -0.923006 6.40520398905 171.573066006 236.33525689
5221 52.588451 1.933679 -0.788514 0.0 6.40290997288 137.465424522 187.946262567
5222 43.223023 2.657812 -0.657109 -0.657109 6.39984136746 172.288956273 235.885283951
5223 49.763257 2.049437 -0.825474 -0.825474 6.39613170061 143.945828077 197.168355991
5224 60.624549 1.401911 -0.924398 0.0 6.39598661782 115.427445208 158.292104704
5225 48.331832 2.101463 -0.865858 -0.865858 6.39470322788 146.803158709 201.389127821
5226 41.647432 3.07224 -0.363246 -0.363246 6.39230312066 192.010939624 263.060397902
5227 61.999398 1.348712 -0.918012 0.0 6.39011235251 113.032481685 154.945674971
5228 76.994918 1.599689 -0.12976 0.0 6.38732138499 112.050502339 151.029762355
5229 79.405183 1.749025 0.064234 0.0 6.38604571919 115.521430163 156.122118997
5230 41.565342 2.888462 -0.561233 -0.561233 6.38499091617 183.194919975 250.917079392
5231 60.795106 1.975227 -0.335858 0.0 6.38461185153 133.469475388 180.70299745
5232 40.557235 2.951698 -0.583001 -0.583001 6.38296102371 186.680399883 255.931386018
5233 63.561003 1.295875 -0.905473 0.0 6.38277722919 110.579060832 151.483245849
5234 77.538708 1.562179 -0.149855 0.0 6.38220278663 110.608713036 149.045212511
5235 57.899783 1.692749 -0.755674 0.0 6.37994315701 125.862431282 171.708942129
5236 59.571395 1.746016 -0.620228 0.0 6.37657809984 126.493430739 171.922696129
5237 55.982311 2.013397 -0.516458 -0.516458 6.3752420645 138.098437253 187.579363387
5238 77.570367 1.832451 0.087462 0.0 6.37509534704 119.128643479 161.192277821
5239 56.985522 1.952056 -0.539275 0.0 6.37310778617 134.922259354 183.254921334
5240 62.55655 1.435488 -0.803773 0.0 6.37158416923 115.14428706 157.1830179
5241 56.224703 2.111265 -0.411277 -0.411277 6.36738682853 141.29771803 191.719247673
5242 43.702265 2.71944 -0.571124 -0.571124 6.36651139318 173.97446149 237.931531408
5243 62.695516 1.25878 -0.989884 0.0 6.36407062152 109.883774131 151.063481245
5244 47.665994 2.343377 -0.67155 -0.67155 6.36374195884 155.852280415 212.930153389
5245 38.429805 2.8659 -0.880606 -0.880606 6.36345270968 183.81950826 253.30861431
5246 40.419085 2.729012 -0.837241 -0.837241 6.36198236688 176.562111264 242.834614604
5247 49.973872 1.951566 -0.948729 0.0 6.36163563042 139.316233709 191.523536969
5248 64.372944 1.456709 -0.7055 0.0 6.35944766038 114.625819034 155.958685863
5249 85.916273 1.815459 0.25831 0.0 6.35654000301 114.508481001 155.567315284
5250 86.097524 1.781019 0.233827 0.0 6.35536333585 113.219762758 153.636998595
5251 53.080207 2.143038 -0.547972 -0.547972 6.35191231138 144.416800434 196.473036294
5252 90.87861 1.834114 0.364885 0.0 6.35124663517 113.088413241 154.310305692
5253 79.094675 1.617158 -0.066594 0.0 6.35019584739 111.219959778 149.941193954
5254 31.729541 3.642403 -0.844297 -0.844297 6.34863556496 223.704975657 309.960486342
5255 82.1398 1.894322 0.241122 0.0 6.34851915792 118.901160697 161.590899712
5256 42.701889 2.92467 -0.45085 -0.45085 6.34514154498 183.294615154 250.794388177
5257 82.223205 1.928339 0.270027 0.0 6.3448680429 120.091709798 163.432568681
5258 82.556877 1.720588 0.104909 0.0 6.34348851545 112.698633811 152.357046872
5259 81.090527 1.708504 0.059752 0.0 6.34078759884 112.981943708 152.611344223
5260 62.172625 1.545047 -0.715684 0.0 6.33966624725 118.377141589 161.177889943
5261 40.662793 2.6217 -0.939417 -0.939417 6.33612972956 171.509360845 236.371116416
5262 46.551232 2.678831 -0.421613 -0.421613 6.33321101688 169.691705194 231.496421946
5263 85.245892 1.732364 0.171054 0.0 6.33225093549 111.739623849 151.285936635
5264 62.314338 1.296825 -0.97383 0.0 6.32915897439 110.979869788 152.473115273
5265 60.446862 1.663331 -0.676588 0.0 6.32772911411 122.930130589 167.267791416
5266 38.147222 2.839593 -0.955131 -0.955131 6.3252663278 182.13133682 251.400940283
5267 45.272275 2.326621 -0.873725 -0.873725 6.32474788947 156.415357054 214.84331731
5268 39.373126 2.734858 -0.945879 -0.945879 6.32365701551 176.849409952 243.91233428
5269 81.806852 1.676822 0.045702 0.0 6.32295071238 111.487168881 150.515473857
5270 59.071258 1.632564 -0.775748 0.0 6.32205584093 122.768796975 167.552187644
5271 68.175005 1.632672 -0.393034 0.0 6.31867620037 117.325868711 158.54981622
5272 52.606751 1.955821 -0.793091 0.0 6.31547476428 137.266647498 187.711482622
5273 62.904602 1.680643 -0.553414 0.0 6.31496570423 121.861843367 165.2757964
5274 50.41946 2.055854 -0.805859 -0.805859 6.31204738396 142.735307673 195.385923758
5275 42.308724 2.777631 -0.648015 -0.648015 6.30999192133 176.323342904 241.572511755
5276 67.427936 1.371466 -0.681581 0.0 6.30469249738 110.093662774 149.617756339
5277 33.395111 3.444711 -0.861662 -0.861662 6.30420726316 211.991631046 293.259156979
5278 42.186795 2.898064 -0.538979 -0.538979 6.30389795291 181.501064775 248.500046548
5279 62.672275 1.269824 -0.993279 0.0 6.29998834567 109.838130715 151.025379939
5280 48.091043 2.450446 -0.560492 -0.560492 6.29996882015 158.719652987 216.494628644
5281 58.692924 1.691019 -0.740652 0.0 6.29913366936 124.617897278 169.920857695
5282 60.053668 2.058759 -0.309506 -0.309506 6.29548645862 136.045530383 184.265267581
5283 77.046298 1.830161 0.051412 0.0 6.29361104697 118.490862295 160.218273087
5284 77.366382 1.61898 -0.124541 0.0 6.29147842344 111.685106371 150.54823681
5285 47.463904 2.196272 -0.863443 -0.863443 6.29109672557 149.565058857 205.237336345
5286 58.278586 1.782164 -0.671034 0.0 6.29015450089 127.663049727 173.782542415
5287 41.155866 2.785881 -0.746881 -0.746881 6.28850181909 177.050213079 243.066077925
5288 52.02765 2.308078 -0.466864 -0.466864 6.28826098295 150.35369785 204.50145555
5289 77.909823 1.581416 -0.144571 0.0 6.28487249382 110.252960544 148.575263544
5290 56.004073 2.041018 -0.517389 -0.517389 6.28457911811 138.004699614 187.476673452
5291 60.3698 1.429374 -0.934899 0.0 6.28435281452 115.629579675 158.645106395
5292 65.295829 1.448706 -0.693795 0.0 6.28318347227 113.336243114 154.136046984
5293 57.839115 1.698313 -0.780757 0.0 6.28252141873 125.230190151 170.98471077
5294 42.935933 2.832311 -0.556664 -0.556664 6.27927854032 177.626032569 243.086740388
5295 61.773255 1.375329 -0.927155 0.0 6.2756080423 113.202769068 155.244808721
5296 82.270107 1.946449 0.267817 0.0 6.27396370115 119.91065009 163.188969705
5297 86.565708 1.831422 0.264104 0.0 6.27140508647 113.903868289 154.783892048
5298 91.566615 1.880552 0.393954 0.0 6.27082008643 113.64679558 155.351179448
5299 63.30133 1.322097 -0.915556 0.0 6.26675267104 110.76837561 151.812816282
5300 55.730664 1.80983 -0.781808 0.0 6.26557840547 129.930880488 177.4933455
5301 63.237928 1.529356 -0.704603 0.0 6.26058969156 116.704253654 158.827386206
5302 77.351581 1.905115 0.11412 0.0 6.25908810088 120.524303804 163.260700023
5303 78.994078 1.676964 -0.038752 0.0 6.25750781959 112.318292437 151.508139749
5304 79.518135 1.636064 -0.060986 0.0 6.25527960305 110.818232558 149.414054851
5305 62.515861 1.598164 -0.669548 0.0 6.25113486777 119.079304308 161.935373894
5306 85.268941 1.715514 0.138836 0.0 6.2495753427 110.438519958 149.375189583
5307 81.604747 1.727161 0.06618 0.0 6.24894128167 112.509295236 151.998237118
5308 85.624577 1.783297 0.200867 0.0 6.24764871007 112.444180943 152.42066362
5309 40.895462 3.224574 -0.34797 -0.34797 6.24604786163 196.122189727 269.082720529
5310 90.309133 1.837725 0.332936 0.0 6.24364596851 112.273743412 152.966647769
5311 42.397431 3.031473 -0.41913 -0.41913 6.24025103317 186.00736458 254.67761258
5312 41.976895 2.819615 -0.665536 -0.665536 6.2396750677 176.949238862 242.567196145
5313 79.09959 1.911288 0.157363 0.0 6.23916561808 119.679527499 162.274611989
5314 43.820087 2.450812 -0.892327 -0.892327 6.23781638605 160.892090791 221.233322256
5315 45.079895 2.363528 -0.884606 -0.884606 6.2372425999 156.685511288 215.308610824
5316 62.100181 1.571396 -0.719378 0.0 6.23448607939 118.406009495 161.248418931
5317 41.136106 2.909115 -0.650398 -0.650398 6.23101529148 181.150269057 248.444256012
5318 82.312927 1.694938 0.051665 0.0 6.23090322277 111.01888799 149.905336945
5319 32.020188 3.638028 -0.883439 -0.883439 6.23086518419 219.83926021 304.69300797
5320 39.369272 3.13016 -0.585608 -0.585608 6.2292523374 192.023664254 263.646346061
5321 30.808337 3.792302 -0.89266 -0.89266 6.22876291209 227.818631995 316.245117429
5322 61.287475 1.720418 -0.609027 0.0 6.22752600002 123.308011576 167.503684709
5323 52.558723 1.981016 -0.799615 0.0 6.2268849073 137.177591514 187.64039989
5324 51.108056 2.062759 -0.78558 -0.78558 6.22643553432 141.495006781 193.56306977
5325 41.116723 3.030603 -0.532787 -0.532787 6.22585830726 186.377680734 255.456896138
5326 47.048371 2.559077 -0.55531 -0.55531 6.21786377549 162.383133576 221.646158936
5327 48.229108 2.188739 -0.846631 -0.846631 6.21590876983 147.773739257 202.655543197
5328 59.50835 1.691229 -0.72425 0.0 6.21526606416 123.405630638 168.173624713
5329 45.42152 2.772246 -0.460037 -0.460037 6.21473829153 172.118348697 235.073623664
5330 43.422032 2.734822 -0.645863 -0.645863 6.2143182017 171.937587167 235.430834707
5331 60.306785 2.076155 -0.30805 -0.30805 6.21420457284 135.525609555 183.567729864
5332 46.696286 2.247752 -0.893373 -0.893373 6.21385486325 150.967086803 207.393417362
5333 80.03778 1.821612 0.09878 0.0 6.21225072699 115.933148318 156.847074632
5334 62.005864 1.324105 -0.986148 0.0 6.21132541029 111.212852762 152.881193876
5335 66.268363 1.442311 -0.679888 0.0 6.20274824563 112.062393565 152.327305723
5336 46.04888 2.553976 -0.635647 -0.635647 6.20238531378 162.648569449 222.338210536
5337 41.841036 2.963502 -0.551498 -0.551498 6.20079353313 182.388330475 249.863849425
5338 56.075752 2.065062 -0.51873 -0.51873 6.19797095603 137.775254198 187.186463033
5339 55.508523 2.223887 -0.396407 -0.396407 6.19662460905 143.634043367 194.994556291
5340 67.403869 1.394723 -0.684129 0.0 6.19535950604 110.061617603 149.595996414
5341 46.377296 2.489369 -0.680078 -0.680078 6.19420512487 159.797032091 218.545097706
5342 77.720111 1.642051 -0.11751 0.0 6.19391933787 111.409271552 150.191809029
5343 63.238224 1.272183 -0.989065 0.0 6.19161757507 108.962039048 149.791411776
5344 87.061397 1.882177 0.294169 0.0 6.18925433562 114.583342848 155.944104496
5345 58.523774 1.854122 -0.617771 0.0 6.188554314 128.818644773 175.159005812
5346 78.286342 1.601269 -0.139266 0.0 6.18725373111 109.894202444 148.1018805
5347 87.219407 1.847176 0.269479 0.0 6.18713509888 113.28616373 153.979952072
5348 56.546163 1.806243 -0.766121 0.0 6.18627044132 128.543623681 175.499215229
5349 93.792052 1.882972 0.412642 0.0 6.18457316114 111.901245752 153.08800621
5350 83.356634 1.68107 0.053391 0.0 6.18385477695 109.705208095 148.108023855
5351 48.217134 2.09726 -0.953796 -0.953796 6.18014205561 144.183933251 198.353105624
5352 52.077672 2.267615 -0.542969 -0.542969 6.17962773248 147.334072842 200.571203685
5353 87.84285 1.777998 0.225541 0.0 6.17864969134 110.64096747 150.057938078
5354 60.101134 1.458123 -0.945991 0.0 6.17258015107 115.845903829 159.022244215
5355 83.362543 1.791319 0.140352 0.0 6.16865311567 112.975012867 152.912933925
5356 40.703246 2.80407 -0.825266 -0.825266 6.16660719706 175.796345662 241.768205347
5357 61.024287 1.539445 -0.819289 0.0 6.16486417924 117.594882109 160.66899542
5358 86.048259 1.835227 0.231145 0.0 6.1639021672 113.14335574 153.56960774
5359 79.430892 1.696393 -0.033124 0.0 6.16389683312 111.896335699 150.955887259
5360 61.532008 1.40318 -0.936925 0.0 6.16074071482 113.386697505 155.567333352
5361 85.85589 1.732401 0.144573 0.0 6.16034059847 109.904329569 148.679516093
5362 79.948074 1.655563 -0.055355 0.0 6.16032852149 110.413325271 148.883273037
5363 90.962793 1.888288 0.363564 0.0 6.15999354062 112.892186899 154.083736675
5364 39.597743 2.788449 -0.946489 -0.946489 6.15872039225 175.817663756 242.520349691
5365 80.471505 1.615301 -0.077238 0.0 6.15695360124 108.965170208 146.868156547
5366 30.613636 3.852137 -0.906963 -0.906963 6.15610889303 228.508999032 317.388428431
5367 63.184894 1.555812 -0.707632 0.0 6.15444857181 116.713282892 158.86695449
5368 41.025753 2.949931 -0.657478 -0.657478 6.15224314994 181.309664245 248.745410533
5369 43.618083 2.490308 -0.904053 -0.904053 6.15123794202 161.200312592 221.759820805
5370 63.030611 1.349469 -0.926152 0.0 6.15012738326 110.966743718 152.158821657
5371 41.056858 3.070626 -0.537156 -0.537156 6.14849414563 186.421546552 255.588580399
5372 82.448715 1.750879 0.08065 0.0 6.14352959216 111.900790516 151.225286747
5373 30.813409 3.781138 -0.959244 -0.959244 6.14338078518 224.615167195 312.048684806
5374 63.253117 1.274203 -0.997231 0.0 6.14318466422 108.727595368 149.523101988
5375 77.253638 1.972312 0.137001 0.0 6.14287827616 121.606714943 164.897811102
5376 64.441377 1.299488 -0.917674 0.0 6.1394815586 108.750518513 149.048646496
5377 86.203911 1.805023 0.204648 0.0 6.13904350536 111.840419027 151.629947689
5378 51.070079 2.089358 -0.791483 -0.791483 6.13828367218 141.39867002 193.480192008
5379 46.001363 2.673754 -0.549643 -0.549643 6.13598949668 166.239050985 227.083615568
5380 60.865053 1.651667 -0.721548 0.0 6.13521645509 120.738861972 164.489260118
5381 42.240931 2.865462 -0.647623 -0.647623 6.13440242364 176.582868387 242.031877464
5382 59.253535 1.772136 -0.679252 0.0 6.13424063324 125.310999421 170.596951988
5383 48.876054 2.196969 -0.825921 -0.825921 6.1314639096 146.529493267 200.817374505
5384 66.204653 1.41948 -0.723486 0.0 6.12610914104 110.961852914 151.026846866
5385 61.985757 1.783861 -0.545815 0.0 6.12495304296 123.889162624 168.078069412
5386 57.636325 1.745969 -0.788643 0.0 6.12392632047 125.430772295 171.326058082
5387 59.613931 2.163251 -0.287077 -0.287077 6.12362000011 137.853830838 186.811402115
5388 77.522547 1.907803 0.085006 0.0 6.12303577393 119.06753124 161.172758469
5389 51.15765 2.435962 -0.45632 -0.45632 6.12143311233 153.260230252 208.602464562
5390 61.671062 1.402457 -0.940972 0.0 6.12054378866 113.022472045 155.09235831
5391 67.40631 1.371787 -0.725215 0.0 6.11619805246 108.939248617 148.25355317
5392 45.759493 2.352592 -0.893886 -0.893886 6.11368364957 154.032005805 211.691419473
5393 93.972093 1.901226 0.412096 0.0 6.11120135812 111.651506778 152.755899897
5394 93.052991 1.943577 0.428034 0.0 6.11054880736 113.538999204 155.550141623
5395 81.340657 1.793331 0.081059 0.0 6.109191394 113.413595116 153.327746128
5396 55.039928 2.160671 -0.510181 -0.510181 6.10782737007 140.638307048 191.161223212
5397 74.133374 2.064375 0.11916 0.11916 6.10690808833 125.852035455 170.75188706
5398 87.743271 1.898832 0.299869 0.0 6.10529558475 113.95132085 155.125150295
5399 57.350511 1.805661 -0.74962 0.0 6.10434804355 127.249606006 173.633244324
5400 80.57197 1.76118 0.034992 0.0 6.10419888575 112.752438266 152.287025844
5401 57.069085 1.897626 -0.674338 0.0 6.10183304925 130.246608356 177.404559101
5402 83.133091 1.704965 0.047714 0.0 6.09618370742 109.781639091 148.218861501
5403 88.33702 1.829968 0.256044 0.0 6.09523810548 111.290284368 151.148297153
5404 66.240147 1.466887 -0.682618 0.0 6.09468849705 112.032324998 152.310022039
5405 65.722352 1.771424 -0.413104 0.0 6.09388995518 121.002690672 163.702493357
5406 78.668571 1.621766 -0.133938 0.0 6.08943146808 109.532201992 147.6247578
5407 71.391349 1.471278 -0.489197 0.0 6.08792832718 109.240460488 147.734894803
5408 39.244665 2.959712 -0.842267 -0.842267 6.0846537949 181.555479821 250.019959056
5409 40.622775 2.999941 -0.67807 -0.67807 6.0817889255 182.183299396 250.110331498
5410 50.263843 1.999032 -0.976061 0.0 6.0816294932 137.646620775 189.422713732
5411 91.695773 1.902952 0.368158 0.0 6.07883187599 112.210394048 153.18987949
5412 35.308907 3.389486 -0.822657 -0.822657 6.07850753444 202.360352579 279.465699741
5413 64.113722 1.548632 -0.69492 0.0 6.07582202051 115.386839889 156.987834328
5414 59.083068 1.776377 -0.70053 0.0 6.07571122001 125.013904325 170.297993398
5415 54.268702 1.934678 -0.796935 0.0 6.07540722526 132.943129024 181.77913157
5416 86.196822 1.786599 0.174788 0.0 6.07443548954 110.64127812 149.845718488
5417 79.822331 1.986623 0.192391 0.0 6.0721505107 120.073723586 163.048436028
5418 79.875357 1.716427 -0.027459 0.0 6.07016694026 111.470398916 150.398936434
5419 30.585843 3.845034 -0.975626 -0.975626 6.06935217411 225.452834851 313.418308238
5420 42.124199 2.627451 -0.925539 -0.925539 6.06765001037 166.085386195 228.756554756
5421 85.513264 1.711416 0.098811 0.0 6.06634513735 108.601554481 146.741256099
5422 80.385 1.675681 -0.049697 0.0 6.065375242 110.004843703 148.34833113
5423 80.901288 1.634609 -0.072027 0.0 6.06190880217 108.558600116 146.333204923
5424 61.942082 1.636493 -0.709084 0.0 6.05640316628 119.006401947 162.047922445
5425 44.936217 2.795423 -0.543954 -0.543954 6.05625919983 170.332535789 232.875654448
5426 46.660217 2.846421 -0.375845 -0.375845 6.0540586081 171.219926429 233.757072911
5427 82.981616 1.769954 0.086647 0.0 6.05237260019 111.405927159 150.582127557
5428 61.344901 1.705196 -0.670537 0.0 6.05141925153 121.311342662 165.046212433
5429 50.967214 2.119411 -0.799221 -0.799221 6.04870308859 141.42065532 193.572743334
5430 77.14504 1.971645 0.107804 0.0 6.04727981055 120.549518198 163.338642549
5431 65.44976 1.374024 -0.819259 0.0 6.04635547553 109.63992405 149.709856813
5432 49.546063 2.206006 -0.80489 -0.80489 6.04488944745 145.268265824 198.958802591
5433 59.855978 2.183336 -0.285466 -0.285466 6.04184117201 137.353138679 186.142843483
5434 80.70651 1.898042 0.133856 0.0 6.04133752751 116.350957641 157.607280251
5435 51.212109 2.464777 -0.457848 -0.457848 6.03971236142 153.02615951 208.314351194
5436 44.758989 2.714895 -0.642792 -0.642792 6.03771434809 166.963496175 228.502503152
5437 46.517678 2.345894 -0.875667 -0.875667 6.03727026546 152.162539132 208.987568204
5438 44.929791 2.412451 -0.92737 -0.92737 6.03670299259 155.672559252 214.210544229
5439 45.232633 2.5942 -0.72686 -0.72686 6.03302351417 161.976819589 221.885704467
5440 62.758375 1.378076 -0.936861 0.0 6.03295108335 111.168244281 152.510578396
5441 60.772776 1.680716 -0.726076 0.0 6.03135274313 120.786280726 164.591203372
5442 58.402488 1.636562 -0.886342 0.0 6.03103959841 120.925040373 165.677779486
5443 90.888057 1.968155 0.390642 0.0 6.03059953444 114.272046531 156.280541076
5444 42.834455 3.001153 -0.51828 -0.51828 6.029854397 179.635711363 245.981577447
5445 64.489923 1.317578 -0.922428 0.0 6.0279306472 108.547007024 148.802995025
5446 45.003324 2.650886 -0.691384 -0.691384 6.02679167619 164.160710377 224.782466225
5447 81.504105 1.851762 0.110956 0.0 6.02401902443 114.326694215 154.71580925
5448 54.054608 2.495462 -0.282509 -0.282509 6.0218843448 151.947562334 206.536829478
5449 55.079972 2.188539 -0.511932 -0.511932 6.0206301955 140.465502575 190.953650428
5450 58.171238 1.807264 -0.731936 0.0 6.01962326675 125.996567015 171.821677143
5451 63.659074 1.290313 -0.990643 0.0 6.01631514542 108.202603931 148.759456791
5452 91.232465 1.828763 0.290021 0.0 6.01475615251 109.231141502 148.504794494
5453 66.109857 1.446211 -0.727665 0.0 6.01428894394 111.005319884 151.117964862
5454 52.83777 2.300091 -0.53006 -0.53006 6.01306624088 145.689749798 198.291191557
5455 51.009101 2.403682 -0.538991 -0.538991 6.00797285996 150.512044609 205.054023361
5456 83.663536 1.724394 0.053857 0.0 6.00334597025 109.305969065 147.599578389
5457 33.877909 3.582584 -0.842872 -0.842872 6.00266111245 209.778215933 290.240711487
5458 57.407484 1.972617 -0.616466 0.0 6.00163232012 131.344054538 178.686790022
5459 87.502615 1.914556 0.281649 0.0 6.00042443649 113.429504961 154.311735179
5460 92.398281 1.954826 0.398579 0.0 5.99720243163 112.823172476 154.323276925
5461 53.218081 2.019676 -0.781321 -0.781321 5.99664274895 136.033797578 185.999560075
5462 84.235259 1.865653 0.176528 0.0 5.99654110526 113.234956523 153.474667558
5463 39.649375 3.141845 -0.67047 -0.67047 5.9957770866 186.880820919 256.800074836
5464 87.160407 1.906329 0.267526 0.0 5.99535287022 113.246809417 153.971340231
5465 65.054375 1.543579 -0.681116 0.0 5.99513164538 114.11104702 155.176082136
5466 39.875178 3.260093 -0.536189 -0.536189 5.99464414178 191.796074646 263.374091185
5467 55.071898 1.93243 -0.780452 0.0 5.99459895332 131.523435743 179.733213186
5468 46.264554 2.263093 -0.993597 -0.993597 5.9934762916 148.920249537 205.240700078
5469 71.38399 1.435916 -0.54773 0.0 5.97992963617 107.597871074 145.685420189
5470 94.886403 1.904163 0.39802 0.0 5.97729330754 109.890864169 150.209356586
5471 80.328363 1.73709 -0.021746 0.0 5.97637169019 111.039855327 149.836461776
5472 43.835015 2.92527 -0.538934 -0.538934 5.97620875609 174.724600496 239.114772983
5473 86.105713 1.729388 0.104753 0.0 5.97512513756 108.072950349 146.051354126
5474 80.916543 1.660691 -0.070827 0.0 5.97209657433 108.570488522 146.369158697
5475 80.831776 1.695518 -0.044412 0.0 5.97152905361 109.57558557 147.784729507
5476 68.287031 1.394106 -0.702818 0.0 5.96908090555 108.13374484 147.053280309
5477 96.333874 1.970881 0.464978 0.0 5.96635581914 111.6092533 153.229398995
5478 83.169972 1.828828 0.116769 0.0 5.96584046745 112.287990082 151.926641273
5479 68.200713 1.74364 -0.381266 0.0 5.96580860587 117.631392538 159.011589259
5480 49.465449 2.237586 -0.811928 -0.811928 5.95634595982 145.260142894 199.007599858
5481 50.246459 2.574618 -0.445744 -0.445744 5.95600548821 156.385785273 213.032507423
5482 59.152776 2.275149 -0.264056 -0.264056 5.95438669193 139.766137955 189.522315509
5483 47.168964 2.355889 -0.852967 -0.852967 5.95287044258 150.855158986 207.046493382
5484 61.854722 1.66584 -0.713373 0.0 5.95120139886 119.046861855 162.138579401
5485 43.845463 2.840483 -0.632599 -0.632599 5.94732460331 170.78883945 233.895636602
5486 53.335077 2.078914 -0.734745 -0.734745 5.94637723569 137.259002407 187.462524434
5487 44.029073 3.123461 -0.353038 -0.353038 5.94595341545 182.20395593 249.435833196
5488 40.595813 3.407583 -0.360328 -0.360328 5.94409089627 196.743502268 270.296152374
5489 57.967536 1.892143 -0.683972 0.0 5.94262183631 127.927311826 174.269807348
5490 74.755206 2.147078 0.155141 0.155141 5.94249809716 126.349600065 171.677467181
5491 54.219903 2.521608 -0.28142 -0.28142 5.94202410385 151.519899118 205.977061789
5492 89.012703 1.969175 0.336042 0.0 5.94145934587 113.972417761 155.46103153
5493 52.666761 2.615801 -0.27789 -0.27789 5.94112346476 156.045062493 212.334271038
5494 67.103296 1.435097 -0.716941 0.0 5.93781120081 109.653540677 149.213393487
5495 43.959306 2.528338 -0.929319 -0.929319 5.93767051444 159.03081656 218.938627114
5496 59.457412 1.769794 -0.729874 0.0 5.93629851644 123.337204382 168.147489669
5497 54.047748 2.290591 -0.502606 -0.502606 5.9330800359 143.446301844 195.103133113
5498 65.261825 1.402136 -0.826578 0.0 5.93083021621 109.761567559 149.926750998
5499 41.518146 3.094735 -0.585801 -0.585801 5.93061191943 182.195564613 249.884909255
5500 91.962855 1.84457 0.295151 0.0 5.93011329584 108.585108746 147.660265915
5501 56.047289 1.872622 -0.806723 0.0 5.92850928459 128.425574207 175.598299816
5502 32.399805 3.796235 -0.866064 -0.866064 5.92841063467 217.997196078 302.240903409
5503 33.659918 3.641641 -0.857638 -0.857638 5.92793902083 210.408955056 291.281100144
5504 51.782994 2.40636 -0.522426 -0.522426 5.92782777145 148.8950654 202.770642873
5505 89.553887 1.901321 0.292577 0.0 5.92725174087 111.340444696 151.48782113
5506 81.149649 1.841429 0.070049 0.0 5.9271370487 113.237129747 153.098612614
5507 37.547327 3.182278 -0.873495 -0.873495 5.92324187002 188.327337183 259.857409156
5508 55.750781 2.025599 -0.664067 -0.664067 5.9174139997 133.615356699 182.066755985
5509 38.831789 2.989944 -0.937277 -0.937277 5.91617068985 179.612964611 247.899804869
5510 93.166644 1.971159 0.40347 0.0 5.91610227015 112.135899475 153.4267935
5511 62.483593 1.408005 -0.947733 0.0 5.91547937597 111.37351421 152.869142783
5512 73.01739 2.319448 0.235436 0.235436 5.91383431544 133.053611628 181.581573021
5513 89.069339 1.810839 0.212657 0.0 5.91258819293 108.588229973 147.214746544
5514 64.80187 1.525757 -0.729838 0.0 5.9125080842 113.181690364 154.136497529
5515 55.872022 1.933323 -0.762829 0.0 5.91174409687 130.191875198 177.807053515
5516 82.322342 2.021577 0.230113 0.230113 5.90895650932 118.086242453 160.536376899
5517 64.18519 1.346814 -0.934068 0.0 5.90856456141 108.763935498 149.180528507
5518 80.622388 2.065658 0.224693 0.224693 5.90492176999 120.285203942 163.580983506
5519 87.212605 1.861199 0.211555 0.0 5.90130431515 110.815089056 150.305884107
5520 40.765888 2.751293 -0.997574 -0.997574 5.90116929945 168.862247684 233.156754473
5521 48.241732 2.161915 -0.989657 -0.989657 5.89649671349 142.934867091 196.896034858
5522 52.61743 2.07507 -0.797781 -0.797781 5.89314259973 137.040933655 187.509329921
5523 86.858716 1.738773 0.10896 0.0 5.89287042056 107.294082569 145.008290886
5524 97.121459 1.983869 0.467753 0.0 5.88981080617 110.853522553 152.217112412
5525 86.367006 1.788008 0.135238 0.0 5.88744429644 108.875895533 147.289162004
5526 34.680426 3.451198 -0.946326 -0.946326 5.8866236298 200.479388729 277.562482358
5527 80.298972 1.801623 0.00758 0.0 5.88636597579 112.109092742 151.390114176
5528 85.691337 2.055191 0.317679 0.317679 5.88343527449 117.420389683 160.181804387
5529 80.790752 1.758409 -0.015975 0.0 5.8824185554 110.604151148 149.267739561
5530 46.325777 2.785886 -0.533536 -0.533536 5.88107956087 165.694167752 226.400562926
5531 41.055178 3.414711 -0.351267 -0.351267 5.87871901513 195.024762276 267.891508185
5532 70.355503 1.5093 -0.539323 0.0 5.87864988807 109.39791323 148.140780735
5533 83.740291 1.848831 0.122895 0.0 5.87602322567 111.757985742 151.239112993
5534 81.356491 1.682245 -0.065128 0.0 5.87518517826 108.171388231 145.846504072
5535 81.269039 1.720434 -0.036587 0.0 5.87456992966 109.250623442 147.369829665
5536 50.272372 2.607813 -0.447592 -0.447592 5.8735684402 156.216471946 212.839935171
5537 59.376888 2.298362 -0.26243 -0.26243 5.8721792785 139.295431833 188.898421701
5538 62.773506 1.659844 -0.699993 0.0 5.87203571891 117.694013908 160.218455728
5539 81.911677 1.638787 -0.087697 0.0 5.87130368995 106.70492697 143.808399919
5540 43.116845 3.259564 -0.335606 -0.335606 5.86841170045 186.736571894 255.987981374
